ticker,date,headline,finbert_sentiment,close_price,next_close_1d,movement,gemma_sentiment,gemma_direction
AMZN,2020-05-13,"Retail Pro Says Giants Like Amazon, Walmart Will Prevail After Coronavirus: 'It's Not Fair'",negative,118.39600372314452,119.44249725341795,1,positive,1
AMZN,2020-04-30,From Amazon Earnings Conference Call: Saw Big Increase In Grocery Sales In Mar.,positive,123.6999969482422,114.302001953125,0,positive,1
AMZN,2020-06-01,Amazon Looks To Establish Supply Chain Trust With New Blockchain Patent,positive,123.552001953125,123.62049865722656,1,positive,1
AMZN,2020-05-01,"MKM Partners Maintains Buy on Amazon.com, Raises Price Target to $2525",positive,114.302001953125,115.79949951171876,1,positive,1
AMZN,2020-04-30,"Citigroup Maintains Buy on Amazon.com, Raises Price Target to $2700",positive,123.6999969482422,114.302001953125,0,positive,1
AMZN,2020-04-30,From Amazon Earnings Conference Call: Sees Investing $1B In Coronavirus-Testing Capability In 2020,positive,123.6999969482422,114.302001953125,0,positive,1
AMZN,2020-05-05,"U.S. Immigration And Customs Working With 3M, Amazon, Pfizer & Others To Curtail Imports Of Counterfeit Masks, Coronavirus Tests, Other Gear",negative,115.88999938964844,117.56300354003906,1,positive,1
AMZN,2020-05-06,Amazon Emerges As The Winner Of The COVID-19 Outbreak,positive,117.56300354003906,118.38050079345705,1,positive,1
AMZN,2020-04-28,UPS Faces Mix/Margin Challenges As COVID-19 Skews Shipping Choices,negative,115.7040023803711,118.635498046875,1,negative,0
AMZN,2020-05-11,"Shares Of AMC Up 71% Pre-Market After Traders Circulate Daily Mail Report That Amazon Is In Talks With Odeon Cinemas, Which AMC Owns",positive,120.4499969482422,117.84750366210938,0,positive,1
AMZN,2020-05-01,"Morgan Stanley Maintains Overweight on Amazon.com, Raises Price Target to $2600",positive,114.302001953125,115.79949951171876,1,positive,1
AMZN,2020-05-01,Amazon Analysts React To Q1 Earnings: Stock Sell-Off Is Short-Sighted,negative,114.302001953125,115.79949951171876,1,negative,0
AMZN,2020-04-28,"Amazon May Have Violated Labor And Whistleblower Laws, New York Preliminary Investigation Says",negative,115.7040023803711,118.635498046875,1,negative,0
AMZN,2020-05-01,"Raymond James Maintains Outperform on Amazon.com, Raises Price Target to $2525",positive,114.302001953125,115.79949951171876,1,positive,1
AMZN,2020-04-28,Seeing Reports Of Sheeting Investigation Outside Amazon Fulfillment Center,negative,115.7040023803711,118.635498046875,1,negative,0
AMZN,2020-05-12,AMC's Stock Still In The Spotlight As Wall Street Digests Amazon Rumor,positive,117.84750366210938,118.39600372314452,1,positive,1
AMZN,2020-05-01,"Amazon, Exxon Mobil Earnings Weigh On Market To Start New Month As Caution Steers The Wheel",negative,114.302001953125,115.79949951171876,1,negative,0
AMZN,2020-05-07,Amazon Says Planning To Prolong Closure Of French Warehouses Until May 13,negative,118.38050079345705,118.98049926757812,1,negative,0
AMZN,2020-04-30,"Express Shares Rebound From Session Low, Spike ~25% Following Circulation Of TheDeal.com Chatter Amazon Could Be Interested In Co.",negative,123.6999969482422,114.302001953125,0,positive,1
AMZN,2020-05-04,"GM, Disney In Focus Along With Friday's Payrolls Data As Stocks Appear Shaky To Start New Week",negative,115.79949951171876,115.88999938964844,1,negative,0
AMZN,2020-05-01,"UBS Maintains Buy on Amazon.com, Raises Price Target to $3000",positive,114.302001953125,115.79949951171876,1,positive,1
AMZN,2020-05-18,"Already Soaring, This Online Retail ETF Has E-Commerce Trends In Its Favor",positive,121.31300354003906,122.46649932861328,1,positive,1
AMZN,2020-04-28,"Amazon shares are trading lower. Weakness potentially related to selloff following recent momentum, reopening of physical stores in some US states and potential US anti-competition investigation into co.",negative,115.7040023803711,118.635498046875,1,negative,0
AMZN,2020-05-01,Mid-Afternoon Market Update: Dow Tumbles Over 600 Points; International Money Express Shares Climb,negative,114.302001953125,115.79949951171876,1,negative,0
AMZN,2020-05-01,"UPDATE: Raymond James Maintains Outperform On Amazon, Raises Target To $2,525 As Firm Cites 4 Reasons:",positive,114.302001953125,115.79949951171876,1,positive,1
AMZN,2020-04-30,'Jeff Bezos and Elon Musk win contracts for spacecraft to land NASA astronauts on the moon',positive,123.6999969482422,114.302001953125,0,positive,1
AMZN,2020-05-13,"Investor 'Bill Miller doesn't see market as 'dramatically overvalued,' says Amazon could double in 3 years' -Tweet From CNBC",positive,118.39600372314452,119.44249725341795,1,positive,1
AMZN,2020-05-19,"Amazon Announces New Fulfillment Center In Wilmington, Delaware",positive,122.46649932861328,124.89700317382812,1,positive,1
AMZN,2020-04-29,Ford Terminates Electric Vehicle Program With Rivian,negative,118.635498046875,123.6999969482422,1,negative,0
AMZN,2020-06-10,"Hearing Vertical Group Out Positive On Amazon, Saying Co.'s Ad Spend Revenues Are Increasing As Shipping Bottleneck Issues Begin To Abate",positive,132.37249755859375,127.89800262451172,0,positive,1
AMZN,2020-05-05,"Stifel Downgrades Wayfair After Q1 Print, Says Coronavirus Sales Surge Will Dissipate",negative,115.88999938964844,117.56300354003906,1,negative,0
GOOGL,2020-05-28,Alphabet (GOOGL) Up 5.8% Since Last Earnings Report: Can It Continue?,positive,70.33073425292969,71.08846282958984,1,positive,1
GOOGL,2019-10-17,"Google Says Adding Ability For People To Report Crashes, Speed Traps & Traffic Slowdowns On Google Maps From Their iPhone; Feature Is Expanding To iOS",positive,62.12652206420898,61.71046447753906,0,positive,1
GOOGL,2018-10-16,"Google Says It Will Charge Smartphone Makers Licensing Fees For Google Play, Gmail, YouTube And Other Apps In Europe; Says Licensing Fees Will Offset Revenue Lost As A Result Of Its Compliance Efforts With EU Antitrust Order",positive,56.18959045410156,55.91733932495117,0,negative,0
GOOGL,2019-05-23,"Shares of technology companies are trading lower with the overall market, which has been relatively rangebound over the last 13 sessions. The technology sector is the second worst performing today.",negative,56.79756927490234,56.46382141113281,0,negative,0
GOOGL,2018-12-20,Twitter Sinks After Citron Calls It 'The Harvey Weinstein Of Social Media',negative,50.75947189331055,49.15622329711914,0,negative,0
GOOGL,2020-02-03,"Alphabet Inc. shares are trading higher, potentially in anticipation of the company's Q4 earnings release after the close today.",positive,73.52234649658203,71.6780776977539,0,positive,1
GOOGL,2019-01-14,"UPDATE: Global Equities' Chowdhry Sees Recent Crackdown On Crypto Miners As Creating A Temporary Compute Overcapacity In The 'Super Cloud' Cos., Sees Intel Datacenter Business Experiencing Temporary Issues",negative,52.14452362060547,53.88018035888672,1,negative,0
GOOGL,2020-02-11,"Deutsche Bank Seeking Bids From Microsoft, Google, Amazon to Overhaul Its Technology",positive,74.88408660888672,75.30906677246094,1,positive,1
GOOGL,2019-10-29,Australia's ACCC Says Google Allegedly Misled Consumers on Collection and Use of Location Data,negative,62.51630783081055,62.518287658691406,1,negative,0
GOOGL,2020-01-27,"'Google App Maker will be shut down on January 19, 2021' -Blogpost From Google's G Suite Updates Blog",negative,70.99968719482422,71.93048858642578,1,negative,0
GOOGL,2019-09-06,"Russian Watchdog Says It Has Sent Requests To Google And Facebook Asking For Ban On Political Ads During Upcoming Local Election; Says If Facebook And Google Do Not Comply With Political Ads Ban, Russia Will Consider This Election Interference",negative,59.82158279418945,59.76950454711914,0,negative,0
GOOGL,2020-02-20,Global Cloud Infrastructure Market Reached Sky High $107B In 2019,positive,75.22773742675781,73.56497192382812,0,positive,1
GOOGL,2019-03-27,Oppenheimer: Trade Desk Shares Unduly Punished For Possible Cookie Restrictions By Google,negative,58.41767883300781,58.13302993774414,0,positive,1
GOOGL,2020-04-16,"'$GOOGL, $FB on Watch as Barry Diller Sees 80% Drop in Ad Spend' -Tweet",negative,62.35612869262695,63.42578506469727,1,negative,0
GOOGL,2018-11-07,Samsung Unveils New Screen Technology For Foldable Phones: Infinity Flex,positive,54.95777893066406,54.28285598754883,0,positive,1
GOOGL,2019-06-27,Google Maps Launching Live Traffic Delays For Buses In Places Where Real-Time Information Direct From Local Transit Agencies Is Not Available,negative,53.39023208618164,53.696197509765625,1,negative,0
GOOGL,2019-05-09,"Roku's Q1 Inspires 23% Stock Pop, Higher Price Targets Across The Board",positive,57.91979217529297,57.90342712402344,0,positive,1
GOOGL,2019-10-29,"BMO Capital Maintains Market Perform on Alphabet, Raises Price Target to $1,250",positive,62.51630783081055,62.518287658691406,1,positive,1
GOOGL,2018-08-22,Forward Industries Up ~4% At $1.57/Share As Forward's Subsidiary IPS Announces A New Deal With Google Over Twitter,positive,60.58675384521485,60.55748748779297,0,positive,1
GOOGL,2019-06-26,Trump: Social Media Companies 'Trying To Rig The Election',negative,53.57321548461914,53.39023208618164,0,negative,0
GOOGL,2018-07-31,Cramer's 'Clear Winners' From Earnings Season So Far,positive,60.85801315307617,61.14414596557617,1,positive,1
GOOGL,2019-04-15,"Longbow Turns Bullish On Western Digital, Projects 'A Line Of Sight To Cyclical Recovery'",positive,60.82378768920898,61.09059143066406,1,positive,1
GOOGL,2018-10-09,"Investors Seem To Be Fretting About Rising Yields, Global Economic Growth",negative,56.78913879394531,54.16036224365234,0,negative,0
GOOGL,2019-11-05,This Day In Market History: Writer Strike Cripples Hollywood,negative,64.04268646240234,64.0213623046875,0,negative,0
GOOGL,2019-04-30,UPDATE: Stifel Downgrades Alphabet To Hold As Firm Believes Co's 'multiple is likely to remain range bound over the next twelve months as a potential deceleration digestion period lies ahead with lower visibility into near-term revenue growth rates',negative,59.45659255981445,58.18510437011719,0,negative,0
GOOGL,2018-12-17,"'Google's Secret China Project ""Effectively Ended"" After Internal Confrontation' -The Intercept",negative,50.86212158203125,51.74284744262695,1,negative,0
GOOGL,2019-04-29,"Raymond James Maintains Outperform, $1.3K Target On Alphabet Ahead Of Co's Q1 'given solid continued advertising growth for both Search and YouTube, increasing Google Cloud traction, and an attractive valuation (~20.5x 2020 core EPS ex cash)'",positive,64.27873992919922,59.45659255981445,0,positive,1
GOOGL,2020-04-29,Alphabet Shares Rise During Earnings Call As Q1 Advertising Revenue Better Than Expected,positive,66.55889129638672,66.78302764892578,1,positive,1
GOOGL,2019-12-26,White House Says FAA Proposal Is 'Critical Step To Safely Integrate Commercial Drones Into The National Airspace',positive,67.5650634765625,67.17678833007812,0,positive,1
GOOGL,2020-01-16,"Analyst: Amazon, Wayfair Big Winners From Impressive Online Holiday Sales Growth",positive,71.91363525390625,73.3696060180664,1,positive,1
GOOGL,2020-03-11,"Shares of several companies in the technology, software and semiconductor space are trading lower as equities sell off amid coronavirus fears. The virus spread has disrupted economic activity across sectors and caused global macro uncertainty.",negative,60.0486946105957,55.12191390991211,0,negative,0
GOOGL,2018-11-02,'Google's top Washington lobbyist is leaving' -Axios,negative,53.13534164428711,52.35380172729492,0,negative,0
GOOGL,2020-03-09,"FANG Stocks Lose Nearly $150B In A Day As Coronavirus Fears Rise Even More, Oil Crashes",negative,60.29119110107422,63.23585891723633,1,negative,0
GOOGL,2020-03-24,"Rise In Semiconductor, Cloud Computing Stocks Could Set Tone For Broader Economy",positive,56.03734970092773,54.62948989868164,0,positive,1
GOOGL,2019-07-26,"UPDATE: Wedbush Maintains Outperform On Alphabet, Raises Target To $1.5K As Firm Believes 'that an OUTPERFORM rating is warranted given valuation upside and an unrivalled collection of high-profile and omnipresent core products and platforms'",positive,61.75062942504883,61.5830192565918,0,positive,1
GOOGL,2019-01-29,"Google Will Post Solid Revenues, But Expenses May Weigh On Margins, BofA Says In Q4 Preview",positive,53.06442260742188,54.4494743347168,1,negative,0
GOOGL,2020-02-03,Google Addresses Stadia Users Complaints About Lack Of Info For Upcoming Games,negative,73.52234649658203,71.6780776977539,0,negative,0
GOOGL,2019-04-24,"Investor Survey Shows Bullish Sentiment On The Rise, But Not For FAANG Stocks",positive,62.48605346679688,62.847564697265625,1,positive,1
GOOGL,2019-08-28,Report: US Officials Move To Block Trans-Pacific Cable,negative,58.206424713134766,59.22252655029297,1,negative,0
GOOGL,2020-03-11,"As Market Gyrates, Investors Seek Direction From Large Stocks Including Apple, Microsoft",positive,60.0486946105957,55.12191390991211,0,negative,0
GOOGL,2019-12-30,34 CEOs Who Resigned Or Were Fired In 2019,negative,66.43639373779297,66.42052459716797,0,negative,0
GOOGL,2020-04-22,Facebook Bowed Down To Vietnamese Censorship After Local Servers Brought Down: Reuters,negative,62.404727935791016,63.03749084472656,1,negative,0
GOOGL,2019-05-24,Analyst: Huawei Blacklist Is $400M Risk For Google,negative,56.46382141113281,56.51094055175781,1,negative,0
GOOGL,2018-11-16,Munster: There's Something 'Fundamentally Wrong' With Facebook,negative,52.97565841674805,50.94989776611328,0,negative,0
GOOGL,2018-08-14,13F From Soros Fund Shows Reduced Stake In Alphabet From 25.4K to 12.4K Shares,negative,62.39134216308594,61.10596466064453,0,negative,0
GOOGL,2018-10-25,UPDATE: Volkswagen Said to be in Talks With Waymo About Partnering on Mobility Service in Europe,positive,54.727176666259766,53.743309020996094,0,positive,1
GOOGL,2020-05-27,Stocks Soar Despite Pharma Giant CEO Questioning Vaccine Timelines,negative,70.43186950683594,70.33073425292969,0,negative,0
GOOGL,2019-11-26,Google Fires Four Employee Activists For 'Data Security Breach',negative,65.11184692382812,65.06871795654297,0,negative,0
GOOGL,2020-04-21,Shares of several technology companies are trading lower amid overall market weakness following a collapse in oil prices. Oil has been negatively impacted by excess supply and low demand amid the coronavirus pandemic.,negative,60.11117935180664,62.404727935791016,1,negative,0
GOOGL,2019-03-26,Google Sees EU Copyright Directive As 'Improved' But Will Still Lead To Legal Uncertainty,positive,59.00432968139648,58.41767883300781,0,negative,0
GOOGL,2019-04-29,Alphabet shares are trading lower after the company reported worse-than-expected Q1 sales results.,negative,64.27873992919922,59.45659255981445,0,negative,0
GOOGL,2020-04-08,"Google Has Banned Zoom Video Communications Software From Employee Computers, Fearing Security Vulnerabilities",negative,59.85530090332031,59.83396911621094,0,negative,0
GOOGL,2019-06-10,Trump Says EU Is Attacking US Companies,negative,53.694217681884766,53.60892105102539,0,negative,0
GOOGL,2020-05-29,'Google Rescinds Offers to Thousands of Contract Workers' -NY Times,negative,71.08846282958984,71.15540313720703,1,negative,0
GOOGL,2020-04-28,"Alphabet Q1 EPS $9.870 May Not Compare To $10.330 Estimate, Sales $41.160B Beat $40.380B Estimate",positive,61.12430953979492,66.55889129638672,1,positive,1
GOOGL,2019-01-31,'Apple blocks Google from running its internal iOS apps' -The Verge,negative,55.83304214477539,55.47251892089844,0,negative,0
GOOGL,2020-01-27,"Amazon Employees Publicly Condemn Company's Communications, Climate Policies",negative,70.99968719482422,71.93048858642578,1,negative,0
GOOGL,2019-08-20,DXC Technology and Google Cloud Announce Global Partnership To 'Drive Innovation For Enterprises At Scale',positive,58.69141387939453,59.090614318847656,1,positive,1
GOOGL,2019-08-08,"Chinese Cloud Services Rivalry Heats Up As Alibaba, Tencent Face Off",positive,59.81513595581055,58.95771408081055,0,negative,0
GOOGL,2019-06-03,Apple Falls As Justice Department Given Jurisdiction For Possible Antitrust Probe,negative,51.511260986328125,52.29229736328125,1,negative,0
GOOGL,2020-05-07,ViacomCBS And Google Announce Expanded Distribution Agreement,positive,67.90277862548828,68.64960479736328,1,positive,1
GOOGL,2019-02-22,"Wedbush Downgrades Fitbit Ahead Of Q4 Print, Says Medtech Opportunity Priced Into Stock",negative,55.37035751342773,55.40854644775391,1,negative,0
GOOGL,2018-08-10,Analysts React To Trade Desk's Blowout Quarter,negative,62.11214065551758,61.92022705078125,0,positive,1
GOOGL,2020-04-16,S&P 500 Futures Up 3.2% After Hours; Many Other Stocks Moving Higher With Futures; Investors Reacting Favorably To White Phase Guidelines On Reopening Economy,positive,62.35612869262695,63.42578506469727,1,positive,1
GOOGL,2019-06-20,'Google is giving up on competing with Apple's iPad as it ends its tablet business and cancels two unreleased devices' -Business Insider,negative,55.20374298095703,55.80725860595703,1,negative,0
GOOGL,2018-11-16,"'Google Cloud CEO Diane Greene is out, to be replaced by former Oracle exec Thomas Kurian' -CNBC",negative,52.97565841674805,50.94989776611328,0,negative,0
GOOGL,2020-02-03,"Alphabet Reports Q4 Operating Margin 20%, Down From 21% YoY",negative,73.52234649658203,71.6780776977539,0,negative,0
GOOGL,2020-04-29,"Morgan Stanley Maintains Overweight on Alphabet, Raises Price Target to $1400",positive,66.55889129638672,66.78302764892578,1,positive,1
GOOGL,2020-03-10,Shares of several technology companies are trading higher as markets look to rebound from Monday's selloff. The technology sector has been highly impacted by the coronavirus due to its China exposure and sensitivity to economic conditions.,negative,63.23585891723633,60.0486946105957,0,positive,1
GOOGL,2019-09-09,Analysts React To Heavy Selling Pressure In The Tech Sector,negative,59.76950454711914,59.79082107543945,1,negative,0
GOOGL,2019-11-18,How Google's Fitbit Acquisition Is Already Posing Some Problems,negative,65.4510498046875,65.09152221679688,0,negative,0
GOOGL,2020-06-05,Congress Is Stepping Up Its Efforts To Kill Payday Loans,negative,71.41079711914062,71.80850219726562,1,negative,0
GOOGL,2019-05-29,"Benzinga's Top Upgrades, Downgrades For May 29, 2019",negative,55.53798294067383,55.610877990722656,1,positive,1
GOOGL,2020-04-15,Google CEO Tells Staff They Will Slow Hiring In 2020,negative,62.34968566894531,62.35612869262695,1,negative,0
GOOGL,2019-12-03,"Benzinga's Top Upgrades, Downgrades For December 3, 2019",negative,64.20632934570312,65.40641784667969,1,positive,1
GOOGL,2020-05-08,Tech Rally Helps Nasdaq Turn Positive for 2020: ETFs to Play,positive,68.64960479736328,69.60421752929688,1,positive,1
GOOGL,2019-09-20,Google CEO Says Co to Invest â¬3B to Expand European Data Centers,positive,60.98793411254883,61.22845077514648,1,positive,1
GOOGL,2018-10-24,Two US Senate Democrats Say Google+ Data Exposures Raise 'Serious Questions' About Whether Alphabet Inc. Violated 2011 FTC Consent Decree,negative,52.4227294921875,54.727176666259766,1,negative,0
GOOGL,2020-03-17,Apple Hit With $1.2B Fine By French Antitrust Authorities,negative,55.44475173950195,54.11226272583008,0,negative,0
GOOGL,2019-10-25,"BMO Capital Maintains Market Perform on Alphabet, Raises Price Target to $1,245",positive,62.69681167602539,63.920692443847656,1,positive,1
GOOGL,2019-12-26,FAA Says It Expects All Drones Would Be In Compliance Within Three Years Of Finalizing Rule,positive,67.5650634765625,67.17678833007812,0,positive,1
GOOGL,2019-12-23,"AFP Tweets: Apple told AFP that ToTok was removed from its App Store pending a review, while Google said it was taken down from the Play Store ""for a policy issue""",negative,66.9779281616211,66.67046356201172,0,negative,0
GOOGL,2020-05-18,Solid Data-Center Demand to Aid NVIDIA (NVDA) Q1 Earnings,positive,68.69127655029297,68.15667724609375,0,positive,1
GOOGL,2019-03-28,M&C Saatchi Backs Calls for Competition Watchdog Investigation of Facebook and Google,negative,58.13302993774414,58.36214065551758,1,negative,0
GOOGL,2020-03-11,"Despite Volatility, FANG Continues to Prove Its Popularity",positive,60.0486946105957,55.12191390991211,0,positive,1
GOOGL,2019-07-25,"Alphabet Q2 Adj. EPS $14.21 Beats $11.3 Estimate, Sales $38.944B Beat $38.17B Estimate",positive,56.331424713134766,61.75062942504883,1,positive,1
GOOGL,2020-04-29,"A Peek Into The Markets: US Stock Futures Rise Ahead Of Earnings, Fed Decision",positive,66.55889129638672,66.78302764892578,1,positive,1
GOOGL,2020-03-03,Google Cancels Annual Conference Due To Coronavirus,negative,66.33772277832031,68.51373291015625,1,negative,0
GOOGL,2020-05-08,Zoom Video Shares Fall To Session Low On Volume Spike As Hearing 'Google Duo will soon let you make group calls in Chrome',negative,68.64960479736328,69.60421752929688,1,negative,0
GOOGL,2020-04-22,Another Autonomous Trucking Startup Announces Layoffs,negative,62.404727935791016,63.03749084472656,1,negative,0
GOOGL,2018-08-28,"Alphabet Shares Down Just Slightly Premarket After Pres. Trump Earlier Accused The Search Giant Of Being ""RIGGED"" Against Him And Others, Suppressing Conservatives, Adding: 'Will be addressed!'",negative,61.78236770629883,62.71416473388672,1,negative,0
GOOGL,2019-02-04,From Alphabet Earnings Conference Call: Sees Capex Growth In 2019 To Moderate Quite Significantly,positive,56.60317611694336,57.12139129638672,1,negative,0
GOOGL,2020-04-29,"UPDATE: Morgan Stanley Maintains Overweight On Alphabet, Raises Target To $1,400 Notes 'Ad declines are likely to be somewhat less severe than expected and GOOGL is focused on efficiency/innovation to emerge stronger post downturn'",positive,66.55889129638672,66.78302764892578,1,positive,1
GOOGL,2019-10-31,Facebook Perseveres Against Pressures With Yet Another Strong And Better Than-Expected Quarter,positive,62.42406463623047,63.0910530090332,1,positive,1
GOOGL,2020-04-22,"Wedbush Maintains Outperform on Alphabet, Lowers Price Target to $1375",negative,62.404727935791016,63.03749084472656,1,positive,1
GOOGL,2020-02-07,"Google's Former Head of Pixel Smartphone Division, Mario Queiroz, has Left the Company",negative,73.34927368164062,74.81465911865234,1,negative,0
GOOGL,2020-02-21,Fitbit Shares Plummet On Q4 Earnings Miss,negative,73.56497192382812,70.41104888916016,0,negative,0
GOOGL,2019-02-05,Survey Hints At Strong Quarter For Spotify,positive,57.12139129638672,55.684268951416016,0,positive,1
GOOGL,2019-07-30,"AMD Shares Spike 1.5%, Intel Shares Fall 0.8% As Hearing Lynx Equity Out With A Call Suggesting Google Cloud Could Switch From Intel To AMD Chips",negative,60.89669036865234,60.41070938110352,0,positive,1
GOOGL,2019-05-22,'EU regulator launches probe into Google over data privacy' -CNBC,negative,57.31875991821289,56.79756927490234,0,negative,0
INTC,2019-08-01,Top ETFs of July That Rose 10% or More,positive,43.13332748413086,42.41880798339844,0,positive,1
INTC,2018-11-08,"TiVo's (TIVO) Reports Wider Loss in Q3, Revenues Decline Y/Y",negative,42.16183471679688,41.40449142456055,0,negative,0
INTC,2019-08-23,Synopsys: Long-Term Growth Outlook Remains Intact,positive,39.4417724609375,39.96813583374024,1,positive,1
INTC,2019-08-23,Apple: A Lost Year For iPhone,negative,39.4417724609375,39.96813583374024,1,negative,0
INTC,2019-08-19,High-Quality Dividend Stocks,positive,41.43315887451172,40.880489349365234,0,positive,1
INTC,2019-06-06,5 Stocks Boosting Book Value,positive,39.299259185791016,40.109642028808594,1,positive,1
INTC,2019-03-05,Intel -1.4% on new security issue report,positive,46.49097442626953,45.8587532043457,0,negative,0
INTC,2019-04-23,Hopes For Greater 5G Internet Speed Lift The Market Higher,positive,50.90797424316406,50.85601043701172,0,positive,1
INTC,2019-05-09,Intel's weak forecast dings semis,negative,40.62376022338867,40.25778198242188,0,negative,0
INTC,2020-04-22,"Dow Jones Futures: Coronavirus Stock Market Rally Powers Back; Apple, AMD, Tesla, Intel, Microsoft Near Buy Points, But Watch Out For This",positive,53.2747917175293,52.33517456054688,0,positive,1
INTC,2019-04-25,Intel (INTC) Q1 Earnings and Revenues Beat Estimates,positive,49.894657135009766,45.40837860107422,0,positive,1
INTC,2019-05-20,US Market Indexes Close With Losses Monday,negative,37.95732498168945,38.7415771484375,1,negative,0
INTC,2019-12-04,Supreme Court skeptical of Intel in retirement fund case,negative,49.4147834777832,49.46770477294922,1,negative,0
INTC,2020-03-24,Hopes of a Recovery Boosts Pre-markets,positive,46.44923400878906,45.43870162963867,0,positive,1
INTC,2019-09-26,Semis dip on Huawei waiver report,negative,44.67026901245117,44.54745101928711,0,negative,0
INTC,2020-04-20,"Dow Jones Today, Futures Skid As Oil Prices Collapse; Netflix and Coronavirus Stocks Co-Diagnostics, BioNTech Rise",negative,52.459285736083984,49.95952224731445,0,negative,0
INTC,2019-11-25,Nvidia Poised to Benefit From Cloud Computing Rebound,positive,51.87582015991211,51.95521545410156,1,positive,1
INTC,2018-11-14,Intel tech reduces bus injuries by 60%,positive,40.52664566040039,41.40449142456055,1,positive,1
INTC,2019-07-12,"After Topping 27,000 Level, Dow Jones Scores Another All-Time High; Dow, CAT, Intel Lead The Way",positive,43.49931335449219,43.67359161376953,1,positive,1
INTC,2020-03-17,"Dow Jones Recoups 1,049 Points As Trump Weighs $1 Tril In Coronavirus Stimulus",negative,44.3927116394043,42.20320892333984,0,positive,1
INTC,2018-10-25,Intel Corporation 2018 Q3 - Results - Earnings Call Slides,negative,37.8956413269043,39.07586669921875,1,negative,0
INTC,2020-01-15,The Race To 5G: $1 Billion Subsidy Could Propel 5G Stocks,positive,51.9904899597168,52.62560272216797,1,positive,1
INTC,2018-12-18,Rejuvenated Intel Highlights Benefits Of Competition,positive,41.086055755615234,39.21851348876953,0,positive,1
INTC,2019-04-09,Samsung increases 5G modem production,positive,47.911354064941406,48.28376388549805,1,positive,1
INTC,2020-03-18,5 Semiconductor Stocks Set for Rebound Post Coronavirus Mayhem,negative,42.20320892333984,40.72286224365234,0,positive,1
INTC,2020-03-23,"Dow Jones Dives To Pre-Election Lows Despite Fed Stimulus, No Coronavirus Aid Deal Yet",negative,43.94949722290039,46.44923400878906,1,negative,0
INTC,2019-10-09,US Indexes Rebound Wednesday After â Days of Losses,positive,44.28427505493164,44.836952209472656,1,positive,1
INTC,2018-12-12,Intel (INTC) Stock Looks Like a Strong Buy Heading into 2019,positive,41.163516998291016,41.55940246582031,1,positive,1
INTC,2019-01-30,Seagate (STX) to Report Q2 Earnings: Disappointment in Store?,negative,40.91393661499024,40.55247497558594,0,negative,0
INTC,2019-01-25,"Stocks Hold Gains As Government Shutdown Ends, But Intel Drags Dow",negative,40.48362731933594,40.19961929321289,0,negative,0
INTC,2019-09-24,Has Intel (INTC) Outpaced Other Computer and Technology Stocks This Year?,positive,43.70528030395508,44.75799560546875,1,positive,1
INTC,2019-01-07,Asian Markets Gain On Trade Talk Optimism (Wall Street Breakfast Podcast),positive,40.82786560058594,41.086055755615234,1,positive,1
INTC,2019-05-09,Dow Jones Weighed Down By Intel Stock; Roku Surges On Earnings,negative,40.62376022338867,40.25778198242188,0,negative,0
INTC,2019-09-05,"Dow Jones Jumps On U.S.-China News, As Indexes Look To Claim Key Level",positive,43.95091247558594,44.67026901245117,1,positive,1
INTC,2019-10-25,"Analysts boost Intel after beats, upside outlook",positive,49.530303955078125,49.793487548828125,1,positive,1
INTC,2019-05-29,Dow Jones Leads Drop In Stocks As These Stock Market Technicals Flash Warnings,negative,38.541160583496094,38.97685241699219,1,negative,0
INTC,2019-10-21,"Dow Jones Today: Futures Get Lift From Brexit, Chips; Reported Opioids Case Settlement",positive,45.73176193237305,45.62648391723633,0,positive,1
INTC,2019-05-30,Intel Sees Project Funding On Horizon As Semiconductor Sector Gets Hammered,positive,38.97685241699219,38.37559127807617,0,negative,0
INTC,2019-04-05,Chip Stocks Are on a Roll: 5 Solid Buys,positive,48.15385055541992,48.22313690185547,1,positive,1
INTC,2020-04-24,Stocks Will Try To Bounce Back On April 24,positive,52.53018569946289,52.71633529663086,1,positive,1
INTC,2019-06-27,Latest bill to settle C-band issue faces struggle - analyst,negative,41.355712890625,41.71298599243164,1,negative,0
INTC,2019-07-22,US Large Cap Indexes Close Higher to Start the Week on Monday,positive,44.745384216308594,45.09394454956055,1,positive,1
INTC,2019-12-04,Amazon (AMZN) to Release New Server Chip: Will it Hurt Intel?,negative,49.4147834777832,49.46770477294922,1,negative,0
INTC,2019-05-20,Nasdaq Dives As Top Chip And Tech Stocks Get Slammed,negative,37.95732498168945,38.7415771484375,1,negative,0
INTC,2018-10-26,Correction Deepens As Stocks Crumble On Amazon's Revenue Miss,negative,39.07586669921875,38.82785034179688,0,negative,0
INTC,2018-10-25,"Intel beats by $0.25, beats on revenue",positive,37.8956413269043,39.07586669921875,1,positive,1
INTC,2019-01-23,Dow Jones Futures: These 3 Stocks Are Notable Earnings Movers â And Bullish For The Market Rally,positive,41.25818634033203,42.82451248168945,1,positive,1
INTC,2019-04-17,Stock Futures Edge Up: Chip Stocks Set To Rally,positive,50.71743774414063,50.65680313110352,0,positive,1
INTC,2019-02-12,"Bulls Step Up Their Game, As Shutdown Optimism Lifts Stock Market",positive,43.31248092651367,43.71087646484375,1,positive,1
INTC,2019-01-24,Nasdaq Rallies In Stock Market Today On These Big Earnings Beats,positive,42.82451248168945,40.48362731933594,0,positive,1
